open_time,open,high,low,close,volume,close_time,quote_volume,trade_count,taker_buy_base_volume,taker_buy_quote_volume,ignore,open_datetime,close_datetime
1773314512000,70575.66,70606.81,70575.66,70603.42,0.55564,1773314512999,39223.4696824,502,0.5184,36594.5296198,0,2026-03-12 11:21:52+00:00,2026-03-12 11:21:52.999000+00:00
1773314513000,70603.43,70604.87,70603.42,70604.86,0.07791,1773314513999,5500.7312537,49,0.04615,3258.3664329,0,2026-03-12 11:21:53+00:00,2026-03-12 11:21:53.999000+00:00
1773314514000,70604.86,70604.86,70604.86,70604.86,0.0,1773314514999,0.0,0,0.0,0.0,0,2026-03-12 11:21:54+00:00,2026-03-12 11:21:54.999000+00:00
1773314515000,70604.87,70604.87,70604.87,70604.87,0.00238,1773314515999,168.0395906,1,0.00238,168.0395906,0,2026-03-12 11:21:55+00:00,2026-03-12 11:21:55.999000+00:00
1773314516000,70604.87,70604.87,70604.86,70604.86,0.24524,1773314516999,17315.1359157,18,0.00493,348.0820091,0,2026-03-12 11:21:56+00:00,2026-03-12 11:21:56.999000+00:00
1773314517000,70604.86,70604.87,70590.74,70590.75,0.49333,1773314517999,34828.240634,354,0.05381,3798.5067547,0,2026-03-12 11:21:57+00:00,2026-03-12 11:21:57.999000+00:00
1773314518000,70590.74,70590.74,70587.25,70587.26,0.21347,1773314518999,15068.4460735,99,0.07826,5524.1589676,0,2026-03-12 11:21:58+00:00,2026-03-12 11:21:58.999000+00:00
1773314519000,70587.25,70587.25,70581.57,70581.57,0.02642,1773314519999,1864.8757486,89,0.0,0.0,0,2026-03-12 11:21:59+00:00,2026-03-12 11:21:59.999000+00:00
1773314520000,70581.57,70581.57,70581.57,70581.57,0.016,1773314520999,1129.30512,1,0.0,0.0,0,2026-03-12 11:22:00+00:00,2026-03-12 11:22:00.999000+00:00
1773314521000,70581.58,70581.58,70581.57,70581.57,0.22319,1773314521999,15753.1006249,28,0.00166,117.1654228,0,2026-03-12 11:22:01+00:00,2026-03-12 11:22:01.999000+00:00
1773314522000,70581.58,70581.58,70579.54,70579.54,0.33891,1773314522999,23920.6271388,87,0.00015,10.587237,0,2026-03-12 11:22:02+00:00,2026-03-12 11:22:02.999000+00:00
1773314523000,70579.54,70579.54,70579.54,70579.54,0.00835,1773314523999,589.339159,5,0.0,0.0,0,2026-03-12 11:22:03+00:00,2026-03-12 11:22:03.999000+00:00
1773314524000,70579.54,70579.55,70579.54,70579.55,0.09163,1773314524999,6467.2040094,18,0.07592,5358.399436,0,2026-03-12 11:22:04+00:00,2026-03-12 11:22:04.999000+00:00
1773314525000,70579.54,70589.44,70577.35,70589.43,0.4561,1773314525999,32191.256068,529,0.40074,28284.0526579,0,2026-03-12 11:22:05+00:00,2026-03-12 11:22:05.999000+00:00
1773314526000,70589.43,70589.44,70589.43,70589.44,0.06956,1773314526999,4910.2014429,9,0.06921,4885.4951424,0,2026-03-12 11:22:06+00:00,2026-03-12 11:22:06.999000+00:00
1773314527000,70589.43,70589.44,70589.43,70589.43,0.03602,1773314527999,2542.6314109,9,0.01423,1004.4877312,0,2026-03-12 11:22:07+00:00,2026-03-12 11:22:07.999000+00:00
1773314528000,70589.44,70589.44,70589.43,70589.43,0.0007,1773314528999,49.4126017,3,7e-05,4.9412608,0,2026-03-12 11:22:08+00:00,2026-03-12 11:22:08.999000+00:00
1773314529000,70589.43,70589.43,70582.96,70582.97,0.19946,1773314529999,14079.5628087,193,0.00685,483.4933445,0,2026-03-12 11:22:09+00:00,2026-03-12 11:22:09.999000+00:00
1773314530000,70582.97,70582.97,70582.96,70582.96,0.02131,1773314530999,1504.1229476,4,0.007,494.08079,0,2026-03-12 11:22:10+00:00,2026-03-12 11:22:10.999000+00:00
1773314531000,70582.96,70582.97,70582.96,70582.96,0.00925,1773314531999,652.8923864,11,0.00064,45.1731008,0,2026-03-12 11:22:11+00:00,2026-03-12 11:22:11.999000+00:00
1773314532000,70582.96,70582.97,70582.96,70582.96,0.14846,1773314532999,10478.7463071,7,0.00655,462.3184535,0,2026-03-12 11:22:12+00:00,2026-03-12 11:22:12.999000+00:00
1773314533000,70582.96,70587.74,70582.96,70587.74,0.041,1773314533999,2893.9421361,145,0.02577,1818.9636553,0,2026-03-12 11:22:13+00:00,2026-03-12 11:22:13.999000+00:00
1773314534000,70587.92,70589.42,70587.92,70589.42,0.03104,1773314534999,2191.0501456,62,0.03104,2191.0501456,0,2026-03-12 11:22:14+00:00,2026-03-12 11:22:14.999000+00:00
1773314535000,70589.43,70589.43,70589.42,70589.43,0.01993,1773314535999,1406.8472208,8,0.00802,566.1272286,0,2026-03-12 11:22:15+00:00,2026-03-12 11:22:15.999000+00:00
1773314536000,70589.43,70589.43,70589.42,70589.42,0.00343,1773314536999,242.1217367,5,0.00261,184.2384123,0,2026-03-12 11:22:16+00:00,2026-03-12 11:22:16.999000+00:00
1773314537000,70589.43,70589.43,70589.43,70589.43,0.00224,1773314537999,158.1203232,17,0.00224,158.1203232,0,2026-03-12 11:22:17+00:00,2026-03-12 11:22:17.999000+00:00
1773314538000,70589.43,70589.43,70589.42,70589.43,0.0101,1773314538999,712.9532418,10,0.00998,704.4825114,0,2026-03-12 11:22:18+00:00,2026-03-12 11:22:18.999000+00:00
1773314539000,70589.43,70589.43,70589.42,70589.43,0.07721,1773314539999,5450.2098884,13,0.07702,5436.7978986,0,2026-03-12 11:22:19+00:00,2026-03-12 11:22:19.999000+00:00
1773314540000,70589.42,70589.42,70589.42,70589.42,0.08515,1773314540999,6010.689113,3,0.0,0.0,0,2026-03-12 11:22:20+00:00,2026-03-12 11:22:20.999000+00:00
1773314541000,70589.42,70589.42,70587.74,70587.75,0.16463,1773314541999,11620.9728042,104,0.07104,5014.55376,0,2026-03-12 11:22:21+00:00,2026-03-12 11:22:21.999000+00:00
1773314542000,70587.74,70587.74,70582.96,70582.96,0.24246,1773314542999,17114.5447646,86,0.0,0.0,0,2026-03-12 11:22:22+00:00,2026-03-12 11:22:22.999000+00:00
1773314543000,70582.96,70582.96,70579.83,70579.84,0.0531,1773314543999,3747.8599645,103,0.00055,38.818912,0,2026-03-12 11:22:23+00:00,2026-03-12 11:22:23.999000+00:00
1773314544000,70579.83,70579.83,70579.83,70579.83,0.1417,1773314544999,10001.161911,33,0.0,0.0,0,2026-03-12 11:22:24+00:00,2026-03-12 11:22:24.999000+00:00
1773314545000,70579.84,70579.84,70579.83,70579.84,0.07412,1773314545999,5231.3770308,26,0.00312,220.2091008,0,2026-03-12 11:22:25+00:00,2026-03-12 11:22:25.999000+00:00
1773314546000,70579.84,70583.99,70579.83,70583.99,0.10421,1773314546999,7355.1289934,89,0.02267,1600.0496552,0,2026-03-12 11:22:26+00:00,2026-03-12 11:22:26.999000+00:00
1773314547000,70583.99,70583.99,70579.04,70579.04,0.03205,1773314547999,2262.1179483,217,0.0,0.0,0,2026-03-12 11:22:27+00:00,2026-03-12 11:22:27.999000+00:00
1773314548000,70579.05,70579.05,70579.04,70579.04,0.08382,1773314548999,5915.9352624,3,0.01296,914.704488,0,2026-03-12 11:22:28+00:00,2026-03-12 11:22:28.999000+00:00
1773314549000,70579.04,70579.05,70579.04,70579.05,0.04119,1773314549999,2907.1507501,4,0.00925,652.8562125,0,2026-03-12 11:22:29+00:00,2026-03-12 11:22:29.999000+00:00
1773314550000,70579.05,70579.05,70579.04,70579.04,0.00035,1773314550999,24.7026652,2,0.00012,8.469486,0,2026-03-12 11:22:30+00:00,2026-03-12 11:22:30.999000+00:00
1773314551000,70579.05,70579.05,70579.05,70579.05,0.00725,1773314551999,511.6981125,2,0.00725,511.6981125,0,2026-03-12 11:22:31+00:00,2026-03-12 11:22:31.999000+00:00
1773314552000,70579.05,70579.05,70579.04,70579.04,0.2585,1773314552999,18244.6843996,20,0.25596,18065.413638,0,2026-03-12 11:22:32+00:00,2026-03-12 11:22:32.999000+00:00
1773314553000,70579.04,70579.04,70571.03,70571.04,0.13538,1773314553999,9554.4205343,173,0.00252,177.8390208,0,2026-03-12 11:22:33+00:00,2026-03-12 11:22:33.999000+00:00
1773314554000,70571.03,70571.03,70571.03,70571.03,0.07086,1773314554999,5000.6631858,17,0.0,0.0,0,2026-03-12 11:22:34+00:00,2026-03-12 11:22:34.999000+00:00
1773314555000,70571.03,70577.59,70571.03,70577.58,0.55636,1773314555999,39265.432676,114,0.04906,3462.354608,0,2026-03-12 11:22:35+00:00,2026-03-12 11:22:35.999000+00:00
1773314556000,70577.58,70577.58,70574.0,70574.0,0.06891,1773314556999,4863.4961742,56,0.0,0.0,0,2026-03-12 11:22:36+00:00,2026-03-12 11:22:36.999000+00:00
1773314557000,70573.75,70573.75,70573.75,70573.75,0.00243,1773314557999,171.4942125,2,0.0,0.0,0,2026-03-12 11:22:37+00:00,2026-03-12 11:22:37.999000+00:00
1773314558000,70573.76,70573.76,70573.75,70573.75,0.00722,1773314558999,509.5424765,2,0.00015,10.586064,0,2026-03-12 11:22:38+00:00,2026-03-12 11:22:38.999000+00:00
1773314559000,70573.75,70573.76,70573.75,70573.76,0.04565,1773314559999,3221.6920365,2,0.0349,2463.024224,0,2026-03-12 11:22:39+00:00,2026-03-12 11:22:39.999000+00:00
1773314560000,70573.76,70573.76,70569.49,70569.49,0.27477,1773314560999,19391.5416482,85,0.26146,18452.2152896,0,2026-03-12 11:22:40+00:00,2026-03-12 11:22:40.999000+00:00
1773314561000,70569.49,70569.5,70568.71,70568.71,0.16306,1773314561999,11506.9858337,117,0.00077,54.338436,0,2026-03-12 11:22:41+00:00,2026-03-12 11:22:41.999000+00:00
1773314562000,70568.7,70568.71,70568.7,70568.71,0.00836,1773314562999,589.9543439,5,0.00119,83.9767649,0,2026-03-12 11:22:42+00:00,2026-03-12 11:22:42.999000+00:00
1773314563000,70568.7,70568.71,70568.7,70568.7,0.07607,1773314563999,5368.1616612,8,0.06522,4602.4912662,0,2026-03-12 11:22:43+00:00,2026-03-12 11:22:43.999000+00:00
1773314564000,70568.7,70568.71,70568.7,70568.71,0.32442,1773314564999,22893.8976598,4,0.00058,40.9298518,0,2026-03-12 11:22:44+00:00,2026-03-12 11:22:44.999000+00:00
1773314565000,70568.71,70568.71,70568.7,70568.71,0.00893,1773314565999,630.1785788,3,0.00878,619.5932738,0,2026-03-12 11:22:45+00:00,2026-03-12 11:22:45.999000+00:00
1773314566000,70568.7,70568.71,70568.7,70568.71,0.06391,1773314566999,4510.0462504,4,0.06334,4469.8220914,0,2026-03-12 11:22:46+00:00,2026-03-12 11:22:46.999000+00:00
1773314567000,70568.71,70568.71,70568.7,70568.71,0.00544,1773314567999,383.8937801,3,0.00521,367.6629791,0,2026-03-12 11:22:47+00:00,2026-03-12 11:22:47.999000+00:00
1773314568000,70568.71,70568.71,70568.51,70568.51,1.88056,1773314568999,132708.674451,62,0.00069,48.6924099,0,2026-03-12 11:22:48+00:00,2026-03-12 11:22:48.999000+00:00
1773314569000,70568.17,70568.17,70559.5,70559.5,0.31136,1773314569999,21970.3528139,158,0.0,0.0,0,2026-03-12 11:22:49+00:00,2026-03-12 11:22:49.999000+00:00
1773314570000,70559.5,70559.5,70557.01,70557.01,0.0495,1773314570999,3492.688786,71,0.0,0.0,0,2026-03-12 11:22:50+00:00,2026-03-12 11:22:50.999000+00:00
1773314571000,70557.01,70557.01,70557.01,70557.01,0.00031,1773314571999,21.8726731,1,0.0,0.0,0,2026-03-12 11:22:51+00:00,2026-03-12 11:22:51.999000+00:00
1773314572000,70557.02,70557.02,70557.01,70557.02,0.01685,1773314572999,1188.8857856,4,0.01671,1179.0078042,0,2026-03-12 11:22:52+00:00,2026-03-12 11:22:52.999000+00:00
1773314573000,70557.02,70557.02,70557.01,70557.01,0.00128,1773314573999,90.3129787,2,0.00059,41.6286418,0,2026-03-12 11:22:53+00:00,2026-03-12 11:22:53.999000+00:00
1773314574000,70557.01,70557.01,70551.61,70551.61,0.12124,1773314574999,8553.8129251,156,0.00029,20.4613618,0,2026-03-12 11:22:54+00:00,2026-03-12 11:22:54.999000+00:00
1773314575000,70551.61,70551.62,70551.61,70551.61,0.04737,1773314575999,3342.0297672,9,0.00015,10.582743,0,2026-03-12 11:22:55+00:00,2026-03-12 11:22:55.999000+00:00
1773314576000,70551.61,70551.61,70551.61,70551.61,0.32112,1773314576999,22655.5330032,18,0.0,0.0,0,2026-03-12 11:22:56+00:00,2026-03-12 11:22:56.999000+00:00
1773314577000,70551.61,70551.61,70544.55,70544.55,0.63202,1773314577999,44588.4705033,134,0.0,0.0,0,2026-03-12 11:22:57+00:00,2026-03-12 11:22:57.999000+00:00
1773314578000,70544.55,70544.55,70544.55,70544.55,0.00395,1773314578999,278.6509725,2,0.0,0.0,0,2026-03-12 11:22:58+00:00,2026-03-12 11:22:58.999000+00:00
1773314579000,70544.55,70544.56,70544.55,70544.56,0.03892,1773314579999,2745.5942741,5,0.03881,2737.8343736,0,2026-03-12 11:22:59+00:00,2026-03-12 11:22:59.999000+00:00
1773314580000,70544.56,70552.99,70544.56,70552.99,1.15721,1773314580999,81635.3881138,208,1.14508,80779.5804664,0,2026-03-12 11:23:00+00:00,2026-03-12 11:23:00.999000+00:00
1773314581000,70552.98,70561.96,70552.98,70561.96,0.16575,1773314581999,11694.3169264,206,0.16534,11665.3902046,0,2026-03-12 11:23:01+00:00,2026-03-12 11:23:01.999000+00:00
1773314582000,70562.03,70565.98,70562.03,70565.98,0.04401,1773314582999,3105.4849112,64,0.04312,3042.6811979,0,2026-03-12 11:23:02+00:00,2026-03-12 11:23:02.999000+00:00
1773314583000,70565.97,70565.98,70565.97,70565.98,0.00272,1773314583999,191.9394642,14,0.00258,182.0602284,0,2026-03-12 11:23:03+00:00,2026-03-12 11:23:03.999000+00:00
1773314584000,70565.98,70565.98,70565.98,70565.98,0.00015,1773314584999,10.584897,1,0.00015,10.584897,0,2026-03-12 11:23:04+00:00,2026-03-12 11:23:04.999000+00:00
1773314585000,70565.98,70569.15,70565.98,70569.15,0.04812,1773314585999,3395.7045391,70,0.04812,3395.7045391,0,2026-03-12 11:23:05+00:00,2026-03-12 11:23:05.999000+00:00
1773314586000,70569.14,70569.14,70569.14,70569.14,0.00015,1773314586999,10.585371,1,0.0,0.0,0,2026-03-12 11:23:06+00:00,2026-03-12 11:23:06.999000+00:00
1773314587000,70569.15,70569.15,70569.14,70569.14,0.04362,1773314587999,3078.2262979,5,0.04111,2901.0977565,0,2026-03-12 11:23:07+00:00,2026-03-12 11:23:07.999000+00:00
1773314588000,70569.15,70569.15,70569.14,70569.14,0.0179,1773314588999,1263.1876078,13,0.00018,12.702447,0,2026-03-12 11:23:08+00:00,2026-03-12 11:23:08.999000+00:00
1773314589000,70569.14,70569.14,70567.29,70567.29,0.38974,1773314589999,27503.034233,64,0.26476,18683.3957004,0,2026-03-12 11:23:09+00:00,2026-03-12 11:23:09.999000+00:00
1773314590000,70567.29,70567.29,70567.29,70567.29,0.0,1773314590999,0.0,0,0.0,0.0,0,2026-03-12 11:23:10+00:00,2026-03-12 11:23:10.999000+00:00
1773314591000,70567.29,70567.29,70567.28,70567.29,0.06628,1773314591999,4677.1999786,12,0.06602,4658.8524858,0,2026-03-12 11:23:11+00:00,2026-03-12 11:23:11.999000+00:00
1773314592000,70567.28,70567.28,70547.34,70552.2,2.42667,1773314592999,171221.4733301,246,0.01221,861.4424841,0,2026-03-12 11:23:12+00:00,2026-03-12 11:23:12.999000+00:00
1773314593000,70552.2,70552.21,70552.2,70552.2,0.21572,1773314593999,15219.5205967,6,0.00127,89.6013067,0,2026-03-12 11:23:13+00:00,2026-03-12 11:23:13.999000+00:00
1773314594000,70552.21,70552.21,70549.88,70549.88,0.21622,1773314594999,15254.7964316,80,0.00708,499.5096468,0,2026-03-12 11:23:14+00:00,2026-03-12 11:23:14.999000+00:00
1773314595000,70549.87,70549.88,70549.87,70549.88,0.00906,1773314595999,639.1818257,4,0.00035,24.692458,0,2026-03-12 11:23:15+00:00,2026-03-12 11:23:15.999000+00:00
1773314596000,70549.87,70549.88,70549.87,70549.88,0.07897,1773314596999,5571.3232747,18,0.00408,287.8435104,0,2026-03-12 11:23:16+00:00,2026-03-12 11:23:16.999000+00:00
1773314597000,70549.88,70549.88,70549.87,70549.87,0.0075,1773314597999,529.1240295,6,0.00045,31.747446,0,2026-03-12 11:23:17+00:00,2026-03-12 11:23:17.999000+00:00
1773314598000,70549.87,70549.87,70549.87,70549.87,8e-05,1773314598999,5.6439896,2,0.0,0.0,0,2026-03-12 11:23:18+00:00,2026-03-12 11:23:18.999000+00:00
1773314599000,70549.88,70549.88,70549.87,70549.88,0.11029,1773314599999,7780.9461532,30,0.09909,6990.7876092,0,2026-03-12 11:23:19+00:00,2026-03-12 11:23:19.999000+00:00
1773314600000,70549.87,70549.88,70549.87,70549.87,1.0554,1773314600999,74458.3433307,9,1.05327,74308.0721076,0,2026-03-12 11:23:20+00:00,2026-03-12 11:23:20.999000+00:00
1773314601000,70549.88,70549.88,70549.87,70549.88,0.04332,1773314601999,3056.2207835,3,0.04151,2928.5255188,0,2026-03-12 11:23:21+00:00,2026-03-12 11:23:21.999000+00:00
1773314602000,70549.87,70549.88,70549.87,70549.87,0.03779,1773314602999,2666.0799561,5,0.03688,2601.8795744,0,2026-03-12 11:23:22+00:00,2026-03-12 11:23:22.999000+00:00
1773314603000,70549.87,70549.88,70549.87,70549.88,0.01098,1773314603999,774.6375807,5,0.00081,57.1454028,0,2026-03-12 11:23:23+00:00,2026-03-12 11:23:23.999000+00:00
1773314604000,70549.88,70549.88,70541.13,70541.13,0.1655,1773314604999,11675.0906114,223,0.00849,598.9664106,0,2026-03-12 11:23:24+00:00,2026-03-12 11:23:24.999000+00:00
1773314605000,70541.13,70541.13,70539.76,70539.76,0.21446,1773314605999,15128.2313826,140,0.0,0.0,0,2026-03-12 11:23:25+00:00,2026-03-12 11:23:25.999000+00:00
1773314606000,70539.44,70539.44,70539.43,70539.44,0.13986,1773314606999,9865.6453695,7,0.06897,4865.1051768,0,2026-03-12 11:23:26+00:00,2026-03-12 11:23:26.999000+00:00
1773314607000,70539.43,70539.43,70535.31,70535.32,0.07392,1773314607999,5214.0362849,103,0.03935,2775.564842,0,2026-03-12 11:23:27+00:00,2026-03-12 11:23:27.999000+00:00
1773314608000,70535.32,70535.32,70535.32,70535.32,0.00015,1773314608999,10.580298,1,0.00015,10.580298,0,2026-03-12 11:23:28+00:00,2026-03-12 11:23:28.999000+00:00
1773314609000,70535.31,70535.31,70535.31,70535.31,0.00139,1773314609999,98.0440809,1,0.0,0.0,0,2026-03-12 11:23:29+00:00,2026-03-12 11:23:29.999000+00:00
1773314610000,70535.32,70535.32,70535.31,70535.31,0.00091,1773314610999,64.1871333,3,0.00012,8.4642384,0,2026-03-12 11:23:30+00:00,2026-03-12 11:23:30.999000+00:00
1773314611000,70535.31,70535.31,70528.26,70528.26,0.17198,1773314611999,12130.4673884,152,0.01417,999.4456667,0,2026-03-12 11:23:31+00:00,2026-03-12 11:23:31.999000+00:00
1773314612000,70528.25,70528.26,70528.25,70528.25,0.15826,1773314612999,11161.800895,5,0.005,352.6413,0,2026-03-12 11:23:32+00:00,2026-03-12 11:23:32.999000+00:00
1773314613000,70528.25,70528.26,70528.25,70528.25,0.00463,1773314613999,326.5458326,5,0.00351,247.5541926,0,2026-03-12 11:23:33+00:00,2026-03-12 11:23:33.999000+00:00
1773314614000,70528.26,70528.26,70528.25,70528.25,0.11835,1773314614999,8347.018557,12,0.01695,1195.454007,0,2026-03-12 11:23:34+00:00,2026-03-12 11:23:34.999000+00:00
1773314615000,70528.25,70533.19,70528.25,70533.19,0.12811,1773314615999,9035.4008929,158,0.12521,8830.8648183,0,2026-03-12 11:23:35+00:00,2026-03-12 11:23:35.999000+00:00
1773314616000,70533.2,70538.06,70533.19,70538.06,0.05684,1773314616999,4009.3234516,62,0.05516,3890.8222492,0,2026-03-12 11:23:36+00:00,2026-03-12 11:23:36.999000+00:00
1773314617000,70538.05,70541.13,70538.05,70541.13,0.06078,1773314617999,4287.366873,146,0.0598,4218.239584,0,2026-03-12 11:23:37+00:00,2026-03-12 11:23:37.999000+00:00
1773314618000,70541.14,70543.7,70541.14,70543.7,0.01671,1773314618999,1178.7506007,58,0.01411,995.3369807,0,2026-03-12 11:23:38+00:00,2026-03-12 11:23:38.999000+00:00
1773314619000,70543.71,70543.71,70543.71,70543.71,0.0751,1773314619999,5297.832621,8,0.0751,5297.832621,0,2026-03-12 11:23:39+00:00,2026-03-12 11:23:39.999000+00:00
1773314620000,70543.7,70543.71,70543.7,70543.71,0.0086,1773314620999,606.675902,4,0.0082,578.458422,0,2026-03-12 11:23:40+00:00,2026-03-12 11:23:40.999000+00:00
1773314621000,70543.71,70543.71,70543.71,70543.71,0.04284,1773314621999,3022.0925364,3,0.04284,3022.0925364,0,2026-03-12 11:23:41+00:00,2026-03-12 11:23:41.999000+00:00
1773314622000,70543.7,70543.7,70534.44,70534.44,0.83191,1773314622999,58685.8251166,158,0.0053,373.851665,0,2026-03-12 11:23:42+00:00,2026-03-12 11:23:42.999000+00:00
1773314623000,70534.43,70534.44,70534.43,70534.44,0.00367,1773314623999,258.8613595,9,0.00014,9.8748216,0,2026-03-12 11:23:43+00:00,2026-03-12 11:23:43.999000+00:00
1773314624000,70534.43,70534.43,70534.43,70534.43,0.00034,1773314624999,23.9817062,2,0.0,0.0,0,2026-03-12 11:23:44+00:00,2026-03-12 11:23:44.999000+00:00
1773314625000,70534.43,70534.43,70530.82,70530.83,0.16409,1773314625999,11573.4471156,86,0.1507,10628.996081,0,2026-03-12 11:23:45+00:00,2026-03-12 11:23:45.999000+00:00
1773314626000,70530.82,70530.82,70527.23,70527.23,0.19138,1773314626999,13497.8938793,162,0.04907,3460.7711761,0,2026-03-12 11:23:46+00:00,2026-03-12 11:23:46.999000+00:00
1773314627000,70527.22,70527.23,70527.22,70527.23,0.28358,1773314627999,20000.1104654,7,0.14178,9999.3506694,0,2026-03-12 11:23:47+00:00,2026-03-12 11:23:47.999000+00:00
1773314628000,70527.22,70527.22,70527.22,70527.22,0.1418,1773314628999,10000.759796,3,0.0,0.0,0,2026-03-12 11:23:48+00:00,2026-03-12 11:23:48.999000+00:00
1773314629000,70527.23,70527.23,70527.22,70527.23,0.14338,1773314629999,10112.1932451,10,0.04415,3113.7772045,0,2026-03-12 11:23:49+00:00,2026-03-12 11:23:49.999000+00:00
1773314630000,70527.23,70527.23,70527.23,70527.23,0.0,1773314630999,0.0,0,0.0,0.0,0,2026-03-12 11:23:50+00:00,2026-03-12 11:23:50.999000+00:00
1773314631000,70527.23,70527.23,70527.23,70527.23,8e-05,1773314631999,5.6421784,1,8e-05,5.6421784,0,2026-03-12 11:23:51+00:00,2026-03-12 11:23:51.999000+00:00
1773314632000,70527.22,70527.23,70527.22,70527.23,0.00377,1773314632999,265.8876271,6,0.00077,54.3059671,0,2026-03-12 11:23:52+00:00,2026-03-12 11:23:52.999000+00:00
1773314633000,70527.22,70527.22,70527.22,70527.22,0.05313,1773314633999,3747.1111986,4,0.0,0.0,0,2026-03-12 11:23:53+00:00,2026-03-12 11:23:53.999000+00:00
1773314634000,70527.22,70527.22,70527.22,70527.22,0.0,1773314634999,0.0,0,0.0,0.0,0,2026-03-12 11:23:54+00:00,2026-03-12 11:23:54.999000+00:00
1773314635000,70527.23,70527.23,70527.23,70527.23,0.00087,1773314635999,61.3586901,1,0.00087,61.3586901,0,2026-03-12 11:23:55+00:00,2026-03-12 11:23:55.999000+00:00
1773314636000,70527.22,70527.22,70527.22,70527.22,0.00024,1773314636999,16.9265328,1,0.0,0.0,0,2026-03-12 11:23:56+00:00,2026-03-12 11:23:56.999000+00:00
1773314637000,70527.23,70527.23,70527.22,70527.22,0.00151,1773314637999,106.496116,9,0.00138,97.3275774,0,2026-03-12 11:23:57+00:00,2026-03-12 11:23:57.999000+00:00
1773314638000,70527.22,70527.23,70527.22,70527.22,0.00144,1773314638999,101.5591979,3,0.00011,7.7579953,0,2026-03-12 11:23:58+00:00,2026-03-12 11:23:58.999000+00:00
1773314639000,70527.23,70527.23,70527.23,70527.23,0.00031,1773314639999,21.8634413,1,0.00031,21.8634413,0,2026-03-12 11:23:59+00:00,2026-03-12 11:23:59.999000+00:00
1773314640000,70527.23,70527.23,70527.23,70527.23,0.18232,1773314640999,12858.5245736,12,0.18232,12858.5245736,0,2026-03-12 11:24:00+00:00,2026-03-12 11:24:00.999000+00:00
1773314641000,70527.22,70531.44,70527.22,70531.43,0.15847,1773314641999,11176.52012,138,0.15687,11063.6708845,0,2026-03-12 11:24:01+00:00,2026-03-12 11:24:01.999000+00:00
1773314642000,70531.43,70531.43,70530.83,70530.83,0.01657,1773314642999,1168.7056975,35,0.0,0.0,0,2026-03-12 11:24:02+00:00,2026-03-12 11:24:02.999000+00:00
1773314643000,70530.82,70530.83,70530.82,70530.82,0.00408,1773314643999,287.7657482,8,0.00026,18.3380158,0,2026-03-12 11:24:03+00:00,2026-03-12 11:24:03.999000+00:00
1773314644000,70530.82,70530.82,70527.22,70527.22,0.02618,1773314644999,1846.491398,76,0.0,0.0,0,2026-03-12 11:24:04+00:00,2026-03-12 11:24:04.999000+00:00
1773314645000,70527.22,70530.75,70527.22,70530.75,0.02722,1773314645999,1919.753793,71,0.02574,1815.3735074,0,2026-03-12 11:24:05+00:00,2026-03-12 11:24:05.999000+00:00
1773314646000,70530.75,70530.75,70530.75,70530.75,0.0,1773314646999,0.0,0,0.0,0.0,0,2026-03-12 11:24:06+00:00,2026-03-12 11:24:06.999000+00:00
1773314647000,70530.76,70530.82,70530.76,70530.82,0.0043,1773314647999,303.2823218,46,0.00395,278.5965348,0,2026-03-12 11:24:07+00:00,2026-03-12 11:24:07.999000+00:00
1773314648000,70530.83,70541.54,70530.83,70541.54,0.22302,1773314648999,15730.1063724,234,0.22302,15730.1063724,0,2026-03-12 11:24:08+00:00,2026-03-12 11:24:08.999000+00:00
1773314649000,70541.54,70541.54,70541.54,70541.54,0.00056,1773314649999,39.5032624,1,0.0,0.0,0,2026-03-12 11:24:09+00:00,2026-03-12 11:24:09.999000+00:00
1773314650000,70541.55,70541.55,70541.55,70541.55,0.0967,1773314650999,6821.367885,33,0.0967,6821.367885,0,2026-03-12 11:24:10+00:00,2026-03-12 11:24:10.999000+00:00
1773314651000,70541.54,70541.55,70541.54,70541.55,0.05805,1773314651999,4094.9369516,26,0.05546,3912.234363,0,2026-03-12 11:24:11+00:00,2026-03-12 11:24:11.999000+00:00
1773314652000,70541.55,70541.55,70541.55,70541.55,0.0,1773314652999,0.0,0,0.0,0.0,0,2026-03-12 11:24:12+00:00,2026-03-12 11:24:12.999000+00:00
1773314653000,70541.55,70541.55,70541.54,70541.54,0.00103,1773314653999,72.6577951,2,0.00089,62.7819795,0,2026-03-12 11:24:13+00:00,2026-03-12 11:24:13.999000+00:00
1773314654000,70541.54,70543.7,70541.54,70543.7,0.03809,1773314654999,2686.9359477,63,0.03763,2654.4868393,0,2026-03-12 11:24:14+00:00,2026-03-12 11:24:14.999000+00:00
1773314655000,70543.7,70543.71,70543.7,70543.71,0.00205,1773314655999,144.6145862,3,0.00012,8.4652452,0,2026-03-12 11:24:15+00:00,2026-03-12 11:24:15.999000+00:00
1773314656000,70543.71,70543.71,70543.7,70543.71,0.00074,1773314656999,52.2023444,5,0.00064,45.1479744,0,2026-03-12 11:24:16+00:00,2026-03-12 11:24:16.999000+00:00
1773314657000,70543.71,70543.71,70543.71,70543.71,0.0039,1773314657999,275.120469,3,0.0039,275.120469,0,2026-03-12 11:24:17+00:00,2026-03-12 11:24:17.999000+00:00
